ID	Chr	Start	End	SummitPosition	Height	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Symbol	Description	Per2_CT0/ Tag Count in given bp (9923859.0 Total, normalization factor = 1.01, effective total = 10000000)	Per2_CT4/ Tag Count in given bp (9923859.0 Total, normalization factor = 1.01, effective total = 10000000)	Per2_CT8/ Tag Count in given bp (9923859.0 Total, normalization factor = 1.01, effective total = 10000000)	Per2_CT12/ Tag Count in given bp (9923859.0 Total, normalization factor = 1.01, effective total = 10000000)	Per2_CT16/ Tag Count in given bp (9923859.0 Total, normalization factor = 1.01, effective total = 10000000)	Per2_CT20/ Tag Count in given bp (9923859.0 Total, normalization factor = 1.01, effective total = 10000000)	Per2_KO/ Tag Count in given bp (9923859.0 Total, normalization factor = 1.01, effective total = 10000000)	Per_Input/ Tag Count in given bp (9923859.0 Total, normalization factor = 1.01, effective total = 10000000)	ARSER(PeakID)	filter_type	ar_method	period_number	period	amplitude	phase	mean	R_square	R2_adjust	coef_var	pvalue	qvalue	fdr_BH
7038	chr1	74105441	74105630	74105535	7	intron (uc011wmx.1, intron 3 of 34)	intron (NM_027884, intron 3 of 34)	65486	uc011wmx.1	Tns1	tensin 1	0	0	0	4.03	5.04	7.05	1.01	4.03	7038-Per2_n3R16	1	burg	1	27.3424657534	2.8400673813	16.4948910603	2.6866666667	0.6951340384	0.6273860469	1.0531584204	0.0047696907	6.02594941373E-005	0.0108819611
7039	chr1	108097461	108097690	108097575	7	intron (uc007cgv.2, intron 1 of 16)	intron (NM_133821, intron 1 of 16)	29129	uc007cgv.2	Phlpp1	PH domain leucine-rich repeat-containing protein	0	0	2.02	4.03	7.05	3.02	1.01	3.02	7039-Per2_n3R16	0	burg	1	23.7619047619	2.8104434779	14.8767468905	2.6866666667	0.763898112	0.7114310258	0.9096306806	0.0015098979	3.45594860379E-005	0.006240925
7040	chr1	186302011	186302190	186302100	7	Intergenic	Intergenic	254272	uc007dyn.2	Hlx	H2.0-like homeobox protein	1.01	0	3.02	5.04	7.05	0	0	3.02	7040-Per2_n3R16	1	mle	1	22.4269662921	3.1358629628	14.0704683078	2.6866666667	0.7071656652	0.6420913686	0.9840148966	0.0039792295	5.39231323124E-005	0.0097377092
7041	chr2	126760741	126760960	126760850	7	Intergenic	B3|SINE|B2	-1879	uc008mej.2	2010106G01Rik	signal peptide peptidase-like 2A	1.01	2.02	0	3.02	3.02	7.05	2.02	1.01	7041-Per2_n3R16	0	burg	1	27.156462585	2.0549289465	18.5474317234	2.6866666667	0.4975506403	0.385895227	0.8285955789	0.0451767867	0.0003197182	0.0577363083
7042	chr2	167769781	167770010	167769895	7	intron (uc008oaj.1, intron 1 of 8)	intron (NM_011201, intron 1 of 8)	12068	uc008oaj.1	Ptpn1	tyrosine-protein phosphatase non-receptor type	2.02	1.01	0	3.02	3.02	7.05	3.02	1.01	7042-Per2_n3R16	0	burg	1	25.2658227848	2.3736064396	19.1359564987	2.6866666667	0.6512439518	0.5737426078	0.8285955789	0.0087367089	8.90057787694E-005	0.0160731091
7043	chr4	108073111	108073350	108073220	7	3' UTR (uc008ubc.1, exon 3 of 3)	3' UTR (NM_024198, exon 3 of 3)	6088	uc008ubc.1	Gpx7	glutathione peroxidase 7 precursor	3.02	0	0	1.01	4.03	8.06	1.01	5.04	7043-Per2_n3R16	0	mle	1	24.7950310559	3.4791222741	19.8220229264	2.6866666667	0.8302001342	0.7924668307	1.0531584204	0.0003425453	2.9775126187E-005	0.0053769413
7044	chr4	150243841	150244001	150243905	7	TTS (uc008vxy.1)	TTS (NM_133753)	14721	uc008vxy.1	Errfi1	ERBB receptor feedback inhibitor 1	0	0	4.03	2.02	7.05	3.02	1.01	5.04	7044-Per2_n3R16	1	mle	1	24.6419753086	2.2055329442	14.195951488	2.6866666667	0.4693846663	0.3514701477	0.9096306806	0.0577442948	0.0003929649	0.0709635623
7045	chr7	53152691	53152910	53152800	7	promoter-TSS (uc009gxp.1)	promoter-TSS (NM_021482)	361	uc009gxs.2	Tmem143	transmembrane protein 143	1.01	0	2.02	3.02	3.02	7.05	1.01	6.05	7045-Per2_n3R16	1	mle	1	26.2631578947	1.9391796402	17.5217439156	2.6866666667	0.4897123858	0.3763151382	0.8285955789	0.0484359277	0.0003390319	0.0612240728
7046	chr8	98440091	98440270	98440180	7	Intergenic	Intergenic	-27915	uc009mzi.1	Got2	aspartate aminotransferase, mitochondrial	1.01	0	0	4.03	4.03	7.05	2.02	3.02	7046-Per2_n3R16	1	burg	1	25.4267515924	2.638216172	17.561911749	2.6866666667	0.6679121817	0.5941148888	0.9597798695	0.0070087126	7.72669152926E-005	0.0139532463
7047	chr8	129260791	129260931	129260855	7	Intergenic	Intergenic	-112059	uc009nyz.1	AK041328	Mus musculus 3 days neonate thymus cDNA, RIKEN full-length enriched library, clone:A630001O12 product:unclassifiable, full insert sequence.	1.01	3.02	3.02	1.01	1.01	7.05	3.02	14.11	7047-Per2_n3R16	1	default	1	24	1.20350931	22.9893983357	2.6866666667	0.1672716969	-0.0177790371	0.7996641261	0.4387983303	0.0024832862	0.4484442497
7048	chr13	24984471	24984690	24984580	7	intron (uc007pwn.1, intron 19 of 20)	intron (NM_001081051, intron 19 of 20)	-12882	uc011yxs.1	AK006712	Mus musculus adult male testis cDNA, RIKEN full-length enriched library, clone:1700047I16 product:aldehyde dehydrogenase family 5, subfamily A1, full insert sequence.	1.01	0	1.01	3.02	7.05	4.03	1.01	4.03	7048-Per2_n3R16	1	burg	1	23.2093023256	2.7285279553	16.6046400998	2.6866666667	0.7490530802	0.693287098	0.8833572642	0.0019866365	3.80178803144E-005	0.0068654591
7049	chr13	52987501	52987660	52987560	7	intron (uc007qnd.1, intron 4 of 9)	intron (NM_016709, intron 4 of 9)	37466	uc007qnd.1	Auh	methylglutaconyl-CoA hydratase, mitochondrial	1.01	0	2.02	3.02	3.02	7.05	0	2.02	7049-Per2_n3R16	1	mle	1	26.2631578947	1.9391796402	17.5217439156	2.6866666667	0.4897123858	0.3763151382	0.8285955789	0.0484359277	0.0003390319	0.0612240728
7050	chr14	12410951	12411181	12411065	7	intron (uc007sfm.2, intron 1 of 29)	intron (NM_008981, intron 1 of 29)	24999	uc007sfm.2	Ptprg	receptor-type tyrosine-protein phosphatase gamma	3.02	1.01	1.01	7.05	3.02	1.01	1.01	7.05	7050-Per2_n3R16	0	burg	1	21.6956521739	1.9790736205	14.5193905681	2.6866666667	0.4082164459	0.2767089894	0.7996641261	0.0943480684	0.0006024035	0.1087850447
7051	chr15	76210031	76210170	76210100	7	promoter-TSS (uc007wkc.2)	promoter-TSS (NM_175457)	-843	uc007wkc.2	Heatr7a	HEAT repeat containing 7A isoform 1	1.01	0	1.01	3.02	7.05	4.03	1.01	1.01	7051-Per2_n3R16	1	burg	1	23.2093023256	2.7285279553	16.6046400998	2.6866666667	0.7490530802	0.693287098	0.8833572642	0.0019866365	3.80178803144E-005	0.0068654591
7052	chr15	81670561	81670700	81670605	7	Intergenic	Intergenic	18126	uc007wxm.1	Tob2	protein Tob2	2.02	0	1.01	3.02	7.05	3.02	1.01	1.01	7052-Per2_n3R16	0	burg	1	22.8114285714	2.6062872603	16.7219850456	2.6866666667	0.7139293766	0.650358127	0.8285955789	0.0035820338	5.04909264807E-005	0.0091179042
7053	chr7	104889661	104889821	104889705	9	Intergenic	Intergenic	-2984	uc009ijs.1	Aqp11	aquaporin-11	2.02	0	2.02	1.01	2.02	8.06	0	2.02	7053-Per2_n3R16	0	burg	1	25.5897435897	2.4149976368	19.9648998712	2.5216666667	0.4676372832	0.3493344573	1.0248437528	0.0586049564	0.0003977638	0.0718301837
7054	chr7	31900351	31900541	31900440	8	promoter-TSS (uc009gid.2)	promoter-TSS (NM_001110252)	-137	uc009gid.2	Hpn	serine protease hepsin isoform 1	2.02	1.01	0	2.02	8.06	2.02	0	3.02	7054-Per2_n3R16	0	burg	1	23.2093023256	2.5503734024	17.0840411024	2.5216666667	0.4930667896	0.380414965	1.0248437528	0.0470195369	0.0003306443	0.0597093999
7055	chr7	121435171	121435450	121435335	8	Intergenic	Intergenic	-15680	uc009jhy.1	Psma1	proteasome subunit alpha type-1	0	2.02	1.01	1.01	10.08	1.01	3.02	10.08	7055-Per2_n3R16	0	mle	1	24.490797546	2.4072145755	15.3393012187	2.5216666667	0.2631357958	0.0993881949	1.3602585488	0.2530716917	0.0014762923	0.2665962584
7056	chr16	75361171	75361470	75361270	8	Intergenic	B4A|SINE|B4	224986	uc007zrn.1	Lipi	Mus musculus adult male epididymis cDNA, RIKEN full-length enriched library, clone:9230112J23 product:hypothetical protein, full insert sequence.	0	1.01	2.02	2.02	9.07	1.01	1.01	11.08	7056-Per2_n3R16	0	mle	1	24.490797546	2.5521085441	14.456029696	2.5216666667	0.3875491359	0.2514489439	1.1931331884	0.1101084458	0.0006910669	0.124796325
7057	chr1	173274531	173274750	173274600	7	exon (uc007doa.2, exon 3 of 7)	exon (NM_012049, exon 3 of 7)	1136	uc007doa.2	Nit1	nitrilase homolog 1 isoform 1	1.01	2.02	1.01	8.06	2.02	1.01	1.01	4.03	7057-Per2_n3R16	0	burg	1	22.5536723164	2.3064719692	12.7205967937	2.5216666667	0.4317188073	0.3054340978	0.9984138875	0.0786203142	0.0005128629	0.0926153565
7058	chr3	116365541	116365830	116365640	7	promoter-TSS (uc008rco.2)	promoter-TSS (NM_008246)	-90	uc008rco.2	Hiat1	hippocampus abundant gene transcript 1	2.02	0	1.01	2.02	8.06	2.02	1.01	3.02	7058-Per2_n3R16	0	burg	1	23.2093023256	2.6371475226	16.6359660977	2.5216666667	0.5301685022	0.4257615026	1.0248437528	0.0333994703	0.0002491638	0.0449952405
7059	chr4	41443131	41443340	41443215	7	3' UTR (uc008sit.1, exon 2 of 2)	3' UTR (NM_001085515, exon 2 of 2)	6874	uc008sit.1	AI464131	hypothetical protein LOC329828	1.01	1.01	1.01	2.02	8.06	2.02	0	3.02	7059-Per2_n3R16	0	burg	1	24.0481927711	2.3003267116	15.984441091	2.5216666667	0.4489733385	0.3265229693	0.9984138875	0.0684347614	0.000454385	0.0820551105
7060	chr4	56878131	56878550	56878245	7	promoter-TSS (uc008sxu.2)	promoter-TSS (NM_018761)	-257	uc008sxu.2	Ctnnal1	alpha-catulin	2.02	1.01	0	1.01	2.02	9.07	2.02	2.02	7060-Per2_n3R16	1	mle	1	25.4267515924	3.251389111	20.3782099	2.5216666667	0.6151418477	0.5296178139	1.1931331884	0.0136098427	0.0001217439	0.0219851306
7061	chr4	155043591	155043811	155043725	7	promoter-TSS (uc008wef.1)	promoter-TSS (NM_145124)	-365	uc008wef.1	Mib2	E3 ubiquitin-protein ligase MIB2	2.02	0	1.01	2.02	2.02	8.06	0	2.02	7061-Per2_n3R16	0	burg	1	25.9220779221	2.5619082642	19.5455617489	2.5216666667	0.5373238635	0.4345069443	1.0248437528	0.0311707285	0.0002349966	0.0424368711
7062	chr5	121784151	121784340	121784240	7	Intergenic	Intergenic	-7320	uc008ziu.1	BC019639	Mus musculus expressed sequence AU042671, mRNA (cDNA clone IMAGE:3498044), with apparent retained intron.	2.02	2.02	1.01	2.02	8.06	0	1.01	4.03	7062-Per2_n3R16	0	burg	1	22.9425287356	1.8972477207	15.8402111613	2.5216666667	0.257846809	0.0929238777	1.0248437528	0.2613491043	0.0015219758	0.2748460064
7063	chr7	17377591	17377841	17377705	7	intron (uc009fib.1, intron 5 of 8)	intron (NM_009201, intron 5 of 8)	11021	uc009fib.1	Slc1a5	neutral amino acid transporter B(0)	1.01	1.01	1.01	2.02	8.06	2.02	0	3.02	7063-Per2_n3R16	0	burg	1	24.0481927711	2.3003267116	15.984441091	2.5216666667	0.4489733385	0.3265229693	0.9984138875	0.0684347614	0.000454385	0.0820551105
7064	chr11	60543061	60543370	60543135	7	intron (uc007jgj.1, intron 1 of 3)	intron (NM_001009927, intron 1 of 3)	1315	uc007jgj.1	Smcr7	Smith-Magenis syndrome chromosomal region	2.02	2.02	2.02	0	1.01	8.06	2.02	8.06	7064-Per2_n3R16	0	mle	1	24.490797546	2.3628770754	21.8925023997	2.5216666667	0.4312769444	0.3048940432	1.0248437528	0.0788957766	0.0005142501	0.0928658568
7065	chr11	102282971	102283180	102282985	7	Intergenic	Intergenic	-8561	uc007lrv.2	Grn	granulins	1.01	1.01	2.02	2.02	5.04	4.03	2.02	3.02	7065-Per2_n3R16	0	mle	1	24.95	1.4794714095	16.5290901903	2.5216666667	0.6160586575	0.5307383592	0.5990309476	0.0134645535	0.0001206816	0.0217932952
7066	chr19	57345291	57345690	57345400	7	Intergenic	Intergenic	-2960	uc008iaa.1	AK019620	Mus musculus adult male testis cDNA, RIKEN full-length enriched library, clone:4930449E18 product:unclassifiable, full insert sequence.	1.01	0	2.02	2.02	8.06	2.02	3.02	6.05	7066-Per2_n3R16	0	burg	1	24.1939393939	2.4405119441	15.4782333008	2.5216666667	0.4863673827	0.372226801	1.0248437528	0.0498811753	0.0003471889	0.0626971005
7067	chrX	7182471	7182800	7182565	7	promoter-TSS (uc009sln.1)	promoter-TSS (NM_138603)	-89	uc009sln.1	Ccdc22	coiled-coil domain-containing protein 22	2.02	1.01	1.01	1.01	2.02	8.06	2.02	2.02	7067-Per2_n3R16	0	yule-walker	1	26.091503268	2.6200964098	20.2706729613	2.5216666667	0.560306391	0.4625967001	0.9984138875	0.0247842448	0.0001943132	0.0350900474
7068	chr14	52877581	52877880	52877690	8	Intergenic	CpG	-20483	uc007tot.1	Chd8	chromodomain-helicase-DNA-binding protein 8	2.02	0	2.02	0	1.01	10.08	0	8.06	7068-Per2_n3R16	0	yule-walker	1	26.2631578947	3.2142343507	20.543639995	2.5216666667	0.4256509316	0.2980178053	1.3797745274	0.0824691739	0.0005345626	0.0965339879
7069	chr19	30237381	30237600	30237490	8	intron (uc008hej.1, intron 2 of 24)	intron (NM_138595, intron 2 of 24)	12418	uc008hej.1	Gldc	glycine dehydrogenase [decarboxylating],	1.01	1.01	2.02	1.01	8.06	2.02	0	4.03	7069-Per2_n3R16	1	yule-walker	1	21.9340659341	2.0680935246	16.6920314587	2.5216666667	0.3280710735	0.1787535343	0.9984138875	0.1670917549	0.0010065743	0.1817722225
7070	chr1	72290351	72290580	72290465	7	promoter-TSS (uc007bkh.1)	CpG	-102	uc007bkh.1	AK084284	Mus musculus adult male medulla oblongata cDNA, RIKEN full-length enriched library, clone:6330445I22 product:unclassifiable, full insert sequence.	2.02	1.01	1.01	2.02	7.05	2.02	1.01	6.05	7070-Per2_n3R16	0	burg	1	23.3450292398	2.0138142248	16.7352787744	2.5216666667	0.4800874421	0.3645513181	0.8228260022	0.0526849271	0.0003640421	0.0657405438
7071	chr2	26840281	26840480	26840380	7	intron (uc008iwp.1, intron 11 of 28)	MLT1A0|LTR|MaLR	11444	uc008iwp.1	Adamts13	A disintegrin and metalloproteinase with	1.01	2.02	2.02	1.01	2.02	7.05	2.02	7.05	7071-Per2_n3R16	0	burg	1	26.2631578947	1.6402854966	20.1771886543	2.5216666667	0.3277082484	0.1783100814	0.8228260022	0.1674981532	0.0010087256	0.1821607104
7072	chr2	128793871	128794041	128793955	7	intron (uc008mhc.2, intron 1 of 11)	intron (NM_178404, intron 1 of 11)	818	uc008mhc.2	Zc3h6	zinc finger CCCH domain-containing protein 6	1.01	2.02	1.01	2.02	2.02	7.05	2.02	1.01	7072-Per2_n3R16	0	burg	1	26.7919463087	1.7637369437	19.4938903852	2.5216666667	0.3928864281	0.257972301	0.8228260022	0.1058558191	0.0006668303	0.1204195467
7073	chr3	52094861	52095041	52094905	7	intron (uc008pei.2, intron 1 of 2)	B1_Mur1|SINE|Alu	22692	uc008pei.2	Foxo1	forkhead box protein O1	0	1.01	1.01	6.05	5.04	2.02	2.02	9.07	7073-Per2_n3R16	0	burg	1	23.4823529412	2.6143980312	13.9701404524	2.5216666667	0.7408549007	0.6832671009	0.8863264583	0.00229585	4.03163770943E-005	0.0072805332
7074	chr4	57822541	57822691	57822650	7	Intergenic	Intergenic	-44818	uc012dep.1	Akap2	A-kinase anchor protein 2 isoform 1	1.01	2.02	2.02	3.02	1.01	6.05	3.02	12.09	7074-Per2_n3R16	0	mle	1	27.5310344828	0.8852359753	18.4890614748	2.5216666667	0.1457426239	-0.0440923486	0.6824858458	0.4922087369	0.0027721369	0.5006063544
7075	chr4	148465581	148465870	148465655	7	intron (uc008vvp.1, intron 1 of 8)	L1ME1|LINE|L1	8196	uc008vvp.1	Pex14	peroxisomal membrane protein PEX14	0	0	2.02	2.02	9.07	2.02	4.03	10.08	7075-Per2_n3R16	1	default	1	24	2.8974660251	15.2259839018	2.5216666667	0.4891798982	0.3756643201	1.2153358515	0.0486637875	0.0003402196	0.0614385511
7076	chr9	30713531	30713701	30713630	7	intron (uc009oqz.1, intron 5 of 7)	intron (NM_001024139, intron 5 of 7)	16421	uc009oqz.1	Adamts15	A disintegrin and metalloproteinase with	7.05	2.02	2.02	1.01	1.01	2.02	3.02	3.02	7076-Per2_n3R16	1	mle	1	25.5897435897	2.0791896311	24.1067481701	2.5216666667	0.5432057615	0.4416959307	0.8228260022	0.0294267825	0.0002241014	0.0404693537
7077	chr13	37824281	37824441	37824395	7	Intergenic	Intergenic	-14844	uc007qcv.1	BC048601	Mus musculus, clone IMAGE:6741119, mRNA.	2.02	0	0	2.02	6.05	5.04	3.02	10.08	7077-Per2_n3R16	1	yule-walker	1	23.6213017751	2.7915596835	18.1386690651	2.5216666667	0.8375138811	0.8014058547	0.9159961885	0.0002809786	2.9775126187E-005	0.0053769413
7078	chr19	44700541	44700760	44700650	11	Intergenic	Intergenic	63306	uc008hpy.1	Hif1an	hypoxia-inducible factor 1-alpha inhibitor	1.01	0	0	1.01	11.08	2.02	1.01	1.01	7078-Per2_n3R16	0	burg	1	23.7619047619	3.574896372	16.6922965016	2.52	0.4439274538	0.3203557769	1.5435827844	0.0713003306	0.0004704354	0.0849535854
7079	chr11	95683891	95684111	95684000	9	Intergenic	B1_Mus1|SINE|Alu	-1813	uc007las.2	Phospho1	phosphoethanolamine/phosphocholine phosphatase	1.01	2.02	0	0	3.02	9.07	1.01	3.02	7079-Per2_n3R16	0	burg	1	24.95	3.1938088476	20.4693084899	2.52	0.5695225472	0.4738608911	1.2378514378	0.0225308119	0.0001799866	0.0325028875
7080	chr1	93194721	93194910	93194815	8	promoter-TSS (uc007caf.1)	promoter-TSS (NM_016717)	-100	uc007caf.1	Scly	selenocysteine lyase	3.02	1.01	0	1.01	8.06	2.02	0	1.01	7080-Per2_n3R16	0	burg	1	22.5536723164	2.5930645535	18.0565855983	2.52	0.471070401	0.3535304901	1.0511779177	0.0569233458	0.0003886031	0.0701758896
7081	chr1	137717631	137717840	137717735	8	intron (uc007ctt.1, intron 1 of 9)	intron (NM_133664, intron 1 of 9)	2560	uc007ctt.1	Lad1	ladinin-1	1.01	0	0	1.01	8.06	5.04	2.02	0	7081-Per2_n3R16	1	mle	1	23.7619047619	3.2517937105	17.8122016044	2.52	0.6684121985	0.5947260204	1.1938114655	0.0069613497	7.69622042016E-005	0.0138982201
7082	chr1	191732031	191732310	191732195	8	intron (uc007eax.1, intron 2 of 11)	intron (NM_026796, intron 2 of 11)	13997	uc007eax.1	Smyd2	SET and MYND domain-containing protein 2	0	0	1.01	4.03	9.07	1.01	2.02	8.06	7082-Per2_n3R16	0	burg	1	23.3450292398	3.4963561604	14.9618975591	2.52	0.6147360576	0.5291218482	1.2801704569	0.0136745373	0.0001222158	0.0220703449
7083	chr4	139556951	139557160	139557055	8	Intergenic	Intergenic	-33114	uc008vmt.1	Klhdc7a	kelch domain-containing protein 7A	1.01	2.02	1.01	8.06	0	3.02	0	5.04	7083-Per2_n3R16	0	burg	1	22.6818181818	1.6069804322	12.3102659289	2.52	0.1919765454	0.0124157777	1.0511779177	0.383184429	0.0021815202	0.393949833
7084	chr6	121197061	121197260	121197160	8	intron (uc009dog.2, intron 1 of 10)	intron (NM_011909, intron 1 of 10)	1236	uc009dog.2	Usp18	ubl carboxyl-terminal hydrolase 18	1.01	0	0	5.04	8.06	1.01	0	6.05	7084-Per2_n3R16	0	burg	1	22.6818181818	3.4562487506	15.4989362431	2.52	0.6592324598	0.5835063398	1.1938114655	0.0078715813	8.34476371569E-005	0.015069392
7085	chr10	79170061	79170290	79170175	8	intron (uc007fzl.1, intron 1 of 7)	intron (NM_001077184, intron 1 of 6)	3072	uc007fzl.1	Bsg	basigin isoform 1	2.02	0	0	1.01	4.03	8.06	0	0	7085-Per2_n3R16	0	burg	1	24.95	3.3022394124	19.5073160812	2.52	0.7727354583	0.7222322268	1.1247579361	0.0012717231	3.27603807404E-005	0.0059160335
7086	chr10	80109791	80110010	80109900	8	intron (uc011xit.1, intron 3 of 8)	intron (NM_145361, intron 3 of 8)	9916	uc011xit.1	Btbd2	BTB (POZ) domain containing 2	1.01	1.01	1.01	1.01	3.02	8.06	0	0	7086-Per2_n3R16	0	burg	1	26.6133333333	2.5384918138	19.3536304294	2.52	0.5410955938	0.4391168368	1.0253925254	0.0300434653	0.0002278229	0.0411414034
7087	chr11	95040681	95040990	95040880	8	Intergenic	Intergenic	-33720	uc007kzz.2	Dlx4	homeobox protein DLX-4	0	0	0	2.02	3.02	10.08	2.02	2.02	7087-Per2_n3R16	1	burg	1	26.972972973	3.3757628068	18.558144707	2.52	0.532968579	0.4291838188	1.418845493	0.0325130304	0.0002433046	0.0439371702
7088	chr11	100677871	100678091	100677975	8	intron (uc007lmj.2, intron 1 of 18)	intron (NM_001113563, intron 1 of 18)	33918	uc007lmj.2	Stat5b	signal transducer and activator of transcription	1.01	1.01	1.01	3.02	0	9.07	0	5.04	7088-Per2_n3R16	1	mle	1	27.156462585	2.1596545912	19.5252036427	2.52	0.256863524	0.0917220849	1.2160308378	0.2629109073	0.0015302002	0.2763312138
7089	chr12	104565331	104565560	104565445	8	intron (uc007ove.1, intron 7 of 9)	intron (NM_023049, intron 7 of 9)	12276	uc011yqx.1	Fam181a	hypothetical protein LOC544888	1.01	4.03	1.01	0	1.01	8.06	3.02	5.04	7089-Per2_n3R16	0	burg	1	23.4823529412	2.3403533241	22.7544979876	2.52	0.3824789004	0.2452519894	1.1006976112	0.1142702311	0.0007139035	0.1289202607
7090	chr13	53075501	53075690	53075595	8	intron (uc007qni.1, intron 1 of 1)	CpG	813	uc007qni.1	Nfil3	nuclear factor interleukin-3-regulated protein	0	0	2.02	8.06	4.03	1.01	3.02	0	7090-Per2_n3R16	0	burg	1	22.8114285714	3.4501385408	13.2996293566	2.52	0.7722273524	0.7216112085	1.1247579361	0.0012845679	3.28360558612E-005	0.0059296993
7091	chr14	70107311	70107730	70107425	8	promoter-TSS (uc007umq.2)	promoter-TSS (NM_001146012)	-133	uc007umq.2	R3hcc1	R3H and coiled-coil domain-containing protein 1	2.02	0	0	1.01	3.02	9.07	2.02	8.06	7091-Per2_n3R16	1	mle	1	25.5897435897	3.4998868063	19.7858652355	2.52	0.6894196377	0.6204017794	1.2378514378	0.0051854084	6.34362204016E-005	0.0114556302
7092	chr17	8497971	8498140	8498045	8	intron (uc008ajk.1, intron 1 of 4)	Intergenic	5890	uc008ajk.1	AK015714	Mus musculus adult male testis cDNA, RIKEN full-length enriched library, clone:4930506C21 product:unclassifiable, full insert sequence.	1.01	1.01	1.01	0	4.03	8.06	3.02	3.02	7092-Per2_n3R16	0	burg	1	25.7548387097	2.8344660822	19.6136866899	2.52	0.5856345068	0.4935532861	1.1006976112	0.0189769371	0.0001570234	0.0283560782
7093	chr18	10666491	10666700	10666595	8	intron (uc008eba.1, intron 4 of 8)	(TC)n|Simple_repeat|Simple_repeat	40099	uc008eba.1	Abhd3	abhydrolase domain-containing protein 3	1.01	0	8.06	1.01	1.01	4.03	3.02	8.06	7093-Per2_n3R16	0	yule-walker	1	22.5536723164	1.3825215085	8.7530571563	2.52	0.1285110153	-0.0651532035	1.1006976112	0.5384911371	0.0030207479	0.5455017796
7094	chr1	24757161	24757371	24757275	7	intron (uc007amt.1, intron 3 of 15)	intron (NM_026719, intron 3 of 15)	71883	uc007amt.1	Lmbrd1	probable lysosomal cobalamin transporter	2.02	1.01	0	3.02	7.05	2.02	3.02	5.04	7094-Per2_n3R16	0	burg	1	22.9425287356	2.388027586	16.7586224959	2.52	0.5738078988	0.479098543	0.8858691858	0.0215389379	0.0001733858	0.0313108808
7095	chr1	78485661	78485880	78485770	7	promoter-TSS (uc007bqg.1)	promoter-TSS (NM_011811)	-349	uc007bqg.1	Farsb	phenylalanyl-tRNA synthetase beta chain	2.02	2.02	7.05	1.01	0	3.02	0	7.05	7095-Per2_n3R16	0	burg	1	22.0552486188	1.8804876261	7.184604472	2.52	0.339607646	0.1928537895	0.8858691858	0.1545642902	0.0009371764	0.169239999
7096	chr1	136002671	136002890	136002780	7	Intergenic	Intergenic	-5039	uc007crf.1	Chit1	chitotriosidase-1 precursor	0	1.01	1.01	0	7.05	6.05	1.01	3.02	7096-Per2_n3R16	0	burg	1	24.95	2.6444428588	18.067869373	2.52	0.5032364432	0.3928445417	1.148314242	0.0429213898	0.0003058292	0.055228165
7097	chr1	140929061	140929250	140929155	7	intron (uc007cwb.2, intron 3 of 21)	intron (NM_181347, intron 2 of 20)	54921	uc007cwa.1	AK019844	Mus musculus adult male testis cDNA, RIKEN full-length enriched library, clone:4930596I21 product:unclassifiable, full insert sequence.	1.01	2.02	0	7.05	1.01	4.03	2.02	10.08	7097-Per2_n3R16	1	default	1	24	1.2209409596	14.1083453586	2.52	0.1368307729	-0.0549846109	0.9440997993	0.5157411331	0.0028991943	0.5235510253
7098	chr1	154386001	154386210	154386105	7	intron (uc007czh.1, intron 10 of 17)	intron (NM_016846, intron 10 of 17)	86136	uc007czh.1	Rgl1	ral guanine nucleotide dissociation	4.03	2.02	1.01	1.01	7.05	0	1.01	3.02	7098-Per2_n3R16	0	burg	1	21.3475935829	1.5919933441	18.1267203949	2.52	0.2104087987	0.0349440872	0.9440997993	0.3453904705	0.0019759729	0.3568310773
7099	chr1	185892391	185892660	185892550	7	intron (uc007dym.1, intron 2 of 3)	intron (NM_022019, intron 2 of 3)	34185	uc007dym.1	Dusp10	dual specificity protein phosphatase 10	2.02	1.01	0	3.02	1.01	8.06	0	8.06	7099-Per2_n3R16	0	burg	1	25.5897435897	2.4147075841	19.9759943949	2.52	0.4366086831	0.3114106126	1.0511779177	0.0756215669	0.0004958298	0.0895394238
7100	chr2	31626831	31627040	31626895	7	intron (uc008jec.2, intron 1 of 10)	intron (NM_009594, intron 1 of 10)	11470	uc008jec.2	Abl1	tyrosine-protein kinase ABL1 isoform b	1.01	1.01	0	8.06	3.02	2.02	0	6.05	7100-Per2_n3R16	0	burg	1	22.9425287356	2.4882449262	14.0510216144	2.52	0.446203374	0.3231374571	1.0511779177	0.069996508	0.0004632516	0.0836562955
